EventID,Event,Campus,Event Organizer,Description,Prize Pool,Event Date,Keywords,Topics
E294,Film Analysis and Critique Session,RR Campus,Through The Lens,Enhance your film appreciation skills in our Film Analysis and Critique Session. Analyze and discuss various aspects of short films to deepen your understanding of filmmaking techniques.,Appreciation Certificates,2024-02-12 0:00:00,"['understanding', 'skills', 'aspects', 'enthusiasts', 'critique', 'analyze', 'Film Analysis', 'films', 'short', 'enhance', 'analysis', 'film', 'techniques', 'Critique Session', 'deepen', 'make', 'various', 'discuss', 'appreciation', 'watch', 'session', 'filmmaking', 'group']","[(38, 0.9618282970618457)]"
E295,Documentary Film Showcase,RR Campus,Through The Lens,Experience the power of documentaries at our Documentary Film Showcase. Explore a diverse range of documentaries and engage in conversations about their impact on society and culture.,Knowledge Sharing Certificates,2024-03-05 0:00:00,"['enthusiasts', 'documentary', 'conversations', 'power', 'Documentary Film Showcase',  'short', 'films', 'film', 'make', 'discuss', 'diverse', 'documentaries', 'range', 'culture', 'impact', 'experience', 'explore', 'society', 'watch', 'showcase', 'group']","[(0, 0.9614757819489755)]"
E296,Experimental Film Festival,RR Campus,Through The Lens,"Celebrate experimental storytelling! Participate in our Experimental Film Festival, where filmmakers can showcase innovative and experimental short films. Explore new perspectives and storytelling techniques.",Innovation Awards,2024-04-02 0:00:00,"['innovative', 'participate', 'perspectives', 'enthusiasts', 'storytelling', 'Experimental Film Festival', 'celebrate', 'films', 'short', 'film', 'filmmakers', 'techniques', 'make', 'experimental', 'discuss', 'new', 'explore', 'festival', 'watch', 'showcase', 'group']","[(0, 0.5075419508312201), (90, 0.4542252837442883)]"
E297,Masterclass with Filmmakers,RR Campus,Through The Lens,"Get insights from the experts! Attend our Masterclass with Filmmakers, where experienced filmmakers share their journeys, tips, and tricks for creating impactful short films.",Masterclass Certificates,2024-04-25 0:00:00,"['share', 'Filmmakers', 'impactful', 'attend', 'experts', 'enthusiasts', 'films', 'short', 'tricks', 'film', 'filmmakers', 'masterclass', 'creating', 'make', 'discuss', 'insights', 'tips', 'watch', 'journeys', 'experienced', 'group']","[(7, 0.9560236671958176)]"
E298,Collaborative Film Project,RR Campus,Through The Lens,"Be part of a collaborative filmmaking journey! Join our Collaborative Film Project, where participants work together to produce a short film. Experience teamwork and creativity in action.",Collaboration Certificates,2024-05-15 0:00:00,"['collaborative', 'teamwork',  'enthusiasts', 'project', 'action', 'films', 'short', 'produce', 'join', 'film', 'work', 'make', 'discuss', 'creativity', 'journey', 'experience', 'watch', 'filmmaking', 'group']","[(0, 0.9537709572539063)]"
E299,Rhythmic Fusion Dance Showcase,RR Campus,Trance,Witness the magic of Rhythmic Fusion! Join our dance showcase where talented performers express their unique styles and rhythms in a captivating dance performance.,Appreciation Certificates,2023-10-13 0:00:00,"['performance', 'witness', 'fusion', 'join', 'magic', 'talent', 'rhythmic', 'express', 'unique', 'rhythms', 'captivating', 'styles', 'talented', 'dance', 'showcase', 'Rhythmic Fusion', 'performers']","[(66, 0.9477177728467164)]"
E300,Dance Workshop: Mastering Choreography,RR Campus,Trance,Enhance your dance skills! Participate in our workshop focused on Mastering Choreography. Learn the techniques and nuances of choreographing captivating dance routines.,Skill Development Certificates,2024-01-20 0:00:00,"['choreography', 'choreographing', 'enhance', 'participate', 'talent', 'workshop', 'techniques', 'nuances',  'focused', 'captivating', 'dance', 'Mastering Choreography', 'skills', 'routines', 'mastering', 'rhythmic']","[(0, 0.23231125760460092), (1, 0.5536185231917188), (9, 0.16840524419948968)]"
E301,Beat Battle: Dance Competition,RR Campus,Trance,"Get ready for a rhythmic showdown! Join our Beat Battle Dance Competition, where dancers compete to showcase their creativity, rhythm, and dance skills. Who will be the ultimate beat master?",Trophy and Recognition,2024-02-18 0:00:00,"['compete', 'join', 'ready', 'ultimate', 'battle', 'showdown', 'talent', 'master', 'beat', 'dancers', 'dance', 'showcase', 'skills', 'competition', 'creativity', 'rhythm', 'rhythmic']","[(14, 0.9454701354951409)]"
E302,Synchrony Jam: Group Dance Collaboration,RR Campus,Trance,"Experience the power of synchronized dance! Participate in Synchrony Jam, a group dance collaboration event where participants work together to create a mesmerizing synchronized dance performance.",Collaboration Certificates,2024-03-10 0:00:00,"['performance', 'Synchrony Jam', 'synchrony', 'experience',  'participate', 'rhythmic', 'talent', 'work', 'jam', 'collaboration', 'create', 'dance', 'power',  'synchronized', 'mesmerizing', 'group']","[(0, 0.7816296743407186), (1, 0.17153499600263775)]"
E303,Flash Mob Extravaganza,RR Campus,Trance,"Surprise and delight with spontaneous dance! Join our Flash Mob Extravaganza, where participants come together for a surprise dance performance at a designated location on campus. Spread joy through dance!",Participation Certificates,2024-04-05 0:00:00,"['performance', 'extravaganza', 'delight', 'Flash Mob Extravaganza', 'come', 'location', 'flash',  'spontaneous', 'spread', 'mob', 'dance', 'join', 'talent', 'surprise', 'joy', 'rhythmic', 'campus', 'designated']","[(1, 0.35082453463822083), (4, 0.15690659596753115), (9, 0.4504925809782648)]"
E304,Theme Dance Night: Bollywood Beats,RR Campus,Trance,"Let's groove to Bollywood beats! Attend our Theme Dance Night featuring Bollywood dance performances. Dress up in theme, dance to popular Bollywood tunes, and celebrate the magic of Indian cinema.",Fun Prizes for Best Dressed,2024-05-03 0:00:00,"['Bollywood', 'tunes', 'theme', 'let', 'magic', 'dance', 'dress', 'celebrate', 'Indian', 'talent', 'featuring', 'night', 'Theme Dance Night', 'popular', 'rhythmic', 'indian', 'performances', 'beats', 'bollywood', 'cinema', 'attend', 'groove']","[(13, 0.9606929413809557)]"
E305,Dance Battle Royale,RR Campus,Trance,"Compete for dance supremacy! Participate in our Dance Battle Royale, where dancers face off in an intense battle showcasing their skills, creativity, and ability to captivate the audience.",Champion Title and Trophy,2024-05-25 0:00:00,"['audience', 'compete', 'showcasing', 'captivate', 'supremacy', 'battle', 'participate', 'intense', 'face', 'talent', 'royale', 'dancers', 'dance', 'skills', 'ability', 'creativity', 'rhythmic']","[(102, 0.944779021452916)]"
E306,Electric Vehicle Expo,RR Campus,Vega Racing Electric - EV Connect,"Explore the future of transportation! Join our Electric Vehicle Expo, featuring displays of the latest electric vehicles, advancements in EV technology, and opportunities to learn about sustainable transportation.",Networking Opportunities,2023-11-18 0:00:00,"['sustainable', 'displays', 'racing', 'electric', 'opportunities', 'vehicles', 'EV', 'transportation', 'latest', 'future', 'join', 'expo', 'featuring',  'Electric Vehicles', 'ev', 'advancements', 'explore', 'vehicle', 'technology']","[(100, 0.952626751678871)]"
E307,Technical Workshop: EV Maintenance,RR Campus,Vega Racing Electric - EV Connect,"Dive into the technical aspects of EVs! Participate in our workshop on Electric Vehicle Maintenance, where experts will guide you through the intricacies of maintaining and optimizing electric vehicles.",Skill Development Certificates,2024-01-25 0:00:00,"['experts', 'evs', 'vehicles', 'participate', 'guide', 'workshop', 'maintenance', 'maintaining', 'electric', 'racing', 'vehicle', 'optimizing', 'technical', 'dive', 'Electric Vehicle Maintenance', 'aspects', 'intricacies', 'Electric Vehicles']","[(13, 0.9553328627093903)]"
E308,Racing Simulation Challenge,RR Campus,Vega Racing Electric - EV Connect,"Feel the thrill of electric racing! Compete in our Racing Simulation Challenge, where participants get to experience the speed and precision of electric vehicle racing through advanced simulation setups.",Simulation Enthusiast Certificates,2024-02-20 0:00:00,"['Racing Simulation Challenge', 'precision', 'compete', 'speed', 'feel', 'simulation',  'experience', 'challenge', 'vehicles', 'racing', 'setups', 'electric', 'advanced', 'vehicle', 'Electric Vehicles', 'thrill']","[(13, 0.08520026459240634), (33, 0.47911423304346457), (100, 0.38719967934733773)]"
E309,Battery Technology Symposium,RR Campus,Vega Racing Electric - EV Connect,"Uncover the power behind EVs! Attend our Battery Technology Symposium, where experts discuss the latest advancements in electric vehicle battery technology, sustainability, and future innovations.",Knowledge Enrichment Certificates,2024-03-12 0:00:00,"['sustainability', 'racing', 'innovations', 'electric', 'uncover', 'battery', 'experts', 'vehicles', 'symposium', 'latest', 'power', 'future', 'discuss', 'Electric Vehicles', 'advancements', 'evs', 'vehicle', 'technology', 'attend']","[(13, 0.9532058156812323)]"
E310,Sustainable Mobility Hackathon,RR Campus,Vega Racing Electric - EV Connect,"Innovate for a greener future! Join our Sustainable Mobility Hackathon, where participants collaborate to develop innovative solutions for sustainable and efficient electric mobility.",Innovation Certificates,2024-04-08 0:00:00,"['sustainable', 'mobility', 'racing', 'electric', 'greener', 'efficient', 'innovate', 'innovative', 'vehicles',  'hackathon', 'join', 'future', 'Innovate', 'Electric Vehicles', 'solutions', 'develop', 'Mobility Hackathon', 'collaborate']","[(35, 0.952831949916636)]"
E311,Drag Racing Showdown: EV Edition,RR Campus,Vega Racing Electric - EV Connect,"Witness the speed of electric drag racing! Participate in our Drag Racing Showdown: EV Edition, where participants showcase the acceleration and power of electric vehicles in a thrilling drag race competition.",Drag Racing Enthusiast Certificates,2024-05-05 0:00:00,"['drag', 'racing', 'electric', 'competition', 'race', 'witness', 'vehicles', 'speed',  'participate', 'power', 'thrilling', 'Drag Racing Showdown', 'showdown', 'Electric Vehicles', 'edition', 'ev', 'acceleration', 'EV Edition', 'showcase']","[(0, 0.3139732898693177), (13, 0.25136642009266746), (34, 0.18398296923057095), (64, 0.21381896486486585)]"
E312,Off-road Electric Rally,RR Campus,Vega Racing Electric - EV Connect,"Take electric vehicles off the beaten path! Participate in our Off-road Electric Rally, where participants navigate challenging terrains and showcase the capabilities of electric off-road vehicles.",Adventure Enthusiast Certificates,2024-06-02 0:00:00,"['Electric Vehicles', 'vehicles',  'participate', 'navigate', 'racing', 'road', 'electric', 'path', 'capabilities', 'beaten', 'showcase', 'terrains', 'challenging', 'rally', 'Electric Rally']","[(87, 0.9447549371972038)]"
E313,Writer's Workshop: Crafting Short Stories,RR Campus,Write Angle,Join our Writer's Workshop focused on crafting short stories. This event provides a platform for writers to enhance their storytelling skills and share their creative narratives.,Participation Certificates,2023-10-14 0:00:00,"['write', 'share', 'platform', 'focused', 'skills', 'writer', 'narratives', 'literature', 'stories', 'storytelling', 'crafting', 'provides', 'short', 'join', 'enhance', 'talent', 'workshop', 'creative', 'literary', 'writers', 'event']","[(1, 0.9582519175112538)]"
E314,Poetry Slam Night,RR Campus,Write Angle,"Express yourself through poetry! Participate in our Poetry Slam Night, where poets and spoken word artists share their verses in a vibrant and supportive environment.",Audience Appreciation,2024-01-20 0:00:00,"['write', 'share', 'poets', 'vibrant', 'environment', 'artists', 'spoken', 'literature', 'participate', 'express', 'supportive', 'poetry', 'talent', 'night', 'literary', 'writers', 'slam', 'word', 'verses']","[(34, 0.435851190402992), (52, 0.5153527763375914)]"
E315,Literary Quiz Challenge,RR Campus,Write Angle,"Test your literary knowledge! Engage in our Literary Quiz Challenge, covering a diverse range of literature, authors, and literary genres.",Quiz Champion Certificates,2024-02-15 0:00:00,"[ 'covering', 'challenge', 'literature', 'write', 'talent', 'quiz', 'knowledge', 'literary', 'test', 'Literary Quiz Challenge', 'genres', 'authors', 'writers', 'diverse', 'range']","[(1, 0.9489746159425789)]"
E316,Book Review Marathon,RR Campus,Write Angle,"Become a literary critic! Take part in our Book Review Marathon, where participants read and review books, sharing their insights and recommendations with fellow book enthusiasts.",Reviewers Recognition,2024-03-08 0:00:00,"['books', 'write', 'recommendations', 'literature',  'talent', 'fellow', 'read', 'enthusiasts', 'review', 'marathon', 'literary', 'critic', 'writers', 'insights', 'book', 'sharing']","[(34, 0.9420725554445433)]"
E317,Flash Fiction Contest,RR Campus,Write Angle,"Master the art of concise storytelling! Participate in our Flash Fiction Contest, where writers showcase their storytelling skills within a limited word count.",Best Flash Fiction Certificates,2024-04-05 0:00:00,"['write', 'concise', 'art', 'skills', 'flash', 'Flash Fiction Contest', 'literature', 'participate', 'limited', 'storytelling', 'master', 'fiction', 'talent', 'literary', 'writers', 'word', 'count', 'contest', 'showcase']","[(77, 0.9547339715732303)]"
E318,Literary Open Mic Night,RR Campus,Write Angle,"Share your literary creations! Join our Literary Open Mic Night, where writers, poets, and storytellers perform their work in front of a supportive audience.",Open Mic Performer Certificates,2024-05-15 0:00:00,"['audience', 'write', 'share', 'join', 'literature', 'talent', 'perform', 'work', 'poets', 'open', 'night', 'literary', 'creations', 'storytellers', 'mic', 'supportive', 'writers']","[(52, 0.9449357211341788)]"
E319,Genre Writing Workshop Series,RR Campus,Write Angle,"Explore different writing genres! Attend our Genre Writing Workshop Series, featuring sessions on various literary genres such as mystery, fantasy, and science fiction.",Genre Explorer Certificates,2024-06-10 0:00:00,"['sessions', 'write', 'mystery',  'literature', 'writing', 'science', 'fiction', 'genres', 'genre', 'talent', 'workshop', 'featuring', 'series', 'literary', 'fantasy', 'various', 'writers', 'explore', 'attend']","[(42, 0.9504694951779818)]"
